gene	KICH	Rank
11065	2.0444948521764283	1802.0
4093	2.042926764411201	1803.0
55529	2.0423812221424966	1804.0
796	2.036216109769369	1805.0
2649	2.0355868542261133	1806.0
3200	2.033456055552733	1807.0
26108	2.0304617934504816	1808.0
9134	2.0303017606064158	1809.0
10161	2.028104308617784	1810.0
6491	2.027359465653868	1811.0
9628	2.0191883633132948	1812.0
28956	2.0177582148217863	1813.0
64344	2.0157857282731158	1814.0
467	2.014592473501697	1815.0
79611	2.0140505049811326	1816.0
441509	2.0127609042936565	1817.0
11030	2.0118184149314704	1818.0
9452	2.010735187473262	1819.0
6676	2.006439739336922	1820.0
64787	2.0063151096287792	1821.0
3835	2.001706562344087	1822.0
26154	2.0007378052810814	1823.0
699	1.999900003650653	1824.0
7351	1.996179613166623	1825.0
8914	1.9943729304843496	1826.0
730	1.991995631088132	1827.0
5023	1.9910403679739503	1828.0
8633	1.9909347155628851	1829.0
10117	1.9875723601742656	1830.0
7220	1.9844152905927237	1831.0
55165	1.982909428787469	1832.0
2842	1.9819254266053852	1833.0
1482	1.9798910099030596	1834.0
4605	1.9784719538345488	1835.0
7223	1.9774976826782176	1836.0
22801	1.9749003079496463	1837.0
362	1.9713716012443925	1838.0
6496	1.970948374602858	1839.0
552	1.9689683837331404	1840.0
9228	1.967562092624416	1841.0
4099	1.9674574140875143	1842.0
130367	1.9655398144885468	1843.0
1808	1.9642749242665365	1844.0
51599	1.9594077297950856	1845.0
11099	1.959350110542364	1846.0
2352	1.957075024947056	1847.0
27063	1.9556849983996711	1848.0
59	1.9553828266228588	1849.0
9910	1.9536932559196007	1850.0
219621	1.9528535139765624	1851.0
6614	1.9519033388422724	1852.0
169200	1.9442615694635068	1853.0
654	1.941719421694016	1854.0
9481	1.9402062554730648	1855.0
9131	1.939404284529472	1856.0
150209	1.938125753518664	1857.0
55214	1.9361703916373865	1858.0
114805	1.9340621660814448	1859.0
202500	1.933035694652445	1860.0
9260	1.930189795410764	1861.0
6713	1.9246339492530535	1862.0
53827	1.924314160957563	1863.0
9355	1.9212034291751148	1864.0
5029	1.9199663394289703	1865.0
6358	1.9178862936300645	1866.0
534	1.912968478073521	1867.0
56853	1.9104498580803004	1868.0
54332	1.9080960743340023	1869.0
10747	1.9080351605580168	1870.0
157570	1.907772464357354	1871.0
57453	1.9061395869610585	1872.0
8347	1.9042798812559003	1873.0
51127	1.9034406133151636	1874.0
50619	1.9031610490928963	1875.0
51471	1.9003948918026976	1876.0
1748	1.8984920121259543	1877.0
891	1.89785206866206	1878.0
130497	1.897825215994572	1879.0
115560	1.8969797782692897	1880.0
64091	1.892180355608648	1881.0
3310	1.8905475881574316	1882.0
55163	1.889524721265898	1883.0
79143	1.8879557374071505	1884.0
154881	1.8867319425166145	1885.0
5308	1.884932282434554	1886.0
3017	1.882926044660325	1887.0
440689	1.8827917239503376	1888.0
7379	1.8768895297779424	1889.0
92285	1.8762867498430535	1890.0
2875	1.8754774280587605	1891.0
8578	1.8729732200365727	1892.0
124056	1.871628673363974	1893.0
29128	1.8639206375228388	1894.0
55635	1.8636444277184636	1895.0
79054	1.8619683042060444	1896.0
90187	1.8594614323341137	1897.0
2537	1.8556235061929176	1898.0
6401	1.849459707260532	1899.0
5797	1.8491624533622333	1900.0
283248	1.8483994538470567	1901.0
26150	1.8478611350898244	1902.0
23413	1.8459973043813032	1903.0
10484	1.844940559259721	1904.0
3574	1.8445578674160017	1905.0
79649	1.844294535694604	1906.0
84632	1.8437727653702731	1907.0
10417	1.8436190365388585	1908.0
79370	1.8419114159002172	1909.0
80380	1.8414430661472656	1910.0
120071	1.840757086416713	1911.0
8863	1.8391499275965608	1912.0
55686	1.839145560254858	1913.0
8363	1.8390701043603932	1914.0
8638	1.8386899538483823	1915.0
3236	1.838019516303544	1916.0
79008	1.8364359868876097	1917.0
5127	1.836085873508676	1918.0
221421	1.834583698460477	1919.0
4205	1.8289026878430608	1920.0
8515	1.8264759273901183	1921.0
26521	1.8263340199593685	1922.0
57605	1.826118654139853	1923.0
993	1.8259374982612795	1924.0
9787	1.823502764038932	1925.0
27306	1.822844751493647	1926.0
54020	1.82175309460296	1927.0
51513	1.8196853671927748	1928.0
2494	1.819207645946228	1929.0
10457	1.8186984753980304	1930.0
283870	1.816891128127752	1931.0
6493	1.8163994162991637	1932.0
251	1.8142480794197655	1933.0
8483	1.813150603367236	1934.0
2669	1.812781032161628	1935.0
9843	1.81155492433119	1936.0
51754	1.808143823104653	1937.0
89874	1.8077884735423044	1938.0
2876	1.8023233347400511	1939.0
366	1.8015416686319232	1940.0
5617	1.7999182321875662	1941.0
51678	1.7993712448071757	1942.0
54892	1.7974263568498403	1943.0
27112	1.7970129016851102	1944.0
10721	1.7909488434717225	1945.0
79170	1.7874790736277637	1946.0
10537	1.784965522996966	1947.0
53822	1.7838229047755148	1948.0
126393	1.7834955787404725	1949.0
10635	1.782436863320119	1950.0
1063	1.7820910012176117	1951.0
2166	1.7808855949523006	1952.0
55350	1.780867591409742	1953.0
10376	1.7794715867480742	1954.0
63976	1.7790091654145006	1955.0
8438	1.777819985473072	1956.0
57097	1.7764000731133176	1957.0
51378	1.7727227985712102	1958.0
117854	1.7711302419652746	1959.0
9127	1.7695278374884138	1960.0
8916	1.7688195937111868	1961.0
6282	1.768190008388797	1962.0
10024	1.768115815073444	1963.0
4758	1.7680914021431384	1964.0
4897	1.7675457383952369	1965.0
399474	1.7674434124149505	1966.0
3854	1.7672848169153768	1967.0
10630	1.766907406826886	1968.0
91683	1.7629585953313274	1969.5
23208	1.7629585953313274	1969.5
8336	1.7597810369187892	1971.0
339451	1.7581496245633956	1972.0
144402	1.756857621088184	1973.0
9232	1.7526089918056251	1974.0
2593	1.7512993271640471	1975.0
51267	1.7438925739283715	1976.0
1949	1.7437552561151124	1977.0
2995	1.736703401458311	1978.0
760	1.7363382923648805	1979.0
899	1.7341265140587534	1980.0
26255	1.7337345697258528	1981.0
1048	1.730395384079905	1982.0
9145	1.7297352128334176	1983.0
90102	1.7290076316387604	1984.0
79188	1.7278964704488948	1985.0
83604	1.7273664165837397	1986.0
56992	1.7259239121758465	1987.0
64065	1.723209342129774	1988.0
283417	1.7228115545132672	1989.0
6664	1.722074518446403	1990.0
23594	1.7207290095563446	1991.0
9132	1.7173148110637904	1992.0
60494	1.7169963575503102	1993.0
22997	1.715807509242165	1994.0
327	1.7137304052719229	1995.0
7226	1.7106148600569009	1996.0
145873	1.7104958286542682	1997.5
79365	1.7104958286542682	1997.5
54443	1.7087144223492448	1999.0
3268	1.70790433811119	2000.0
2041	1.7056075927964047	2001.0
11086	1.705352654610932	2002.0
9444	1.7047335279352116	2003.0
2299	1.703227281005415	2004.0
83540	1.7027726095915598	2005.0
6546	1.7020953550736606	2006.0
898	1.701367708176652	2007.0
1191	1.70121897791918	2008.0
79801	1.700176338856795	2009.0
92359	1.6999612018389263	2010.0
3606	1.6997204958083123	2011.0
2346	1.6965438359440457	2012.0
5995	1.6963514872997365	2013.0
90293	1.6916142622694752	2014.0
2901	1.6909423838034112	2015.0
255877	1.6908772014327949	2016.0
29127	1.6885015965631676	2017.0
2550	1.6884915950109196	2018.0
10090	1.6867795261752696	2019.0
54413	1.6842663859248002	2020.0
11045	1.6840786369090297	2021.0
26762	1.6827949258005972	2022.0
25770	1.6823527728999474	2023.0
114819	1.679242193226652	2024.0
85235	1.678570352780632	2025.0
79652	1.6785698736707797	2026.0
84985	1.6750621001079466	2027.0
1830	1.672780324471267	2028.0
26524	1.6717802487384703	2029.0
10260	1.6702837564653654	2030.0
137872	1.669780242839055	2031.0
220134	1.6686695950520876	2032.0
140876	1.6686366001637556	2033.0
4312	1.6682042420811178	2034.0
84952	1.6678498811928766	2035.0
348	1.6676468134808913	2036.0
3889	1.6667922518321232	2037.0
667	1.6646785789350946	2038.0
10826	1.6625747036292144	2039.0
113130	1.660969229485319	2040.0
6699	1.6595781470558224	2041.0
2527	1.656123542346176	2042.0
9732	1.6507991468631964	2043.0
122769	1.6434847573196962	2044.0
55973	1.6388737784430547	2045.0
64168	1.6386181407615217	2046.0
2850	1.6382263379745434	2047.0
2146	1.637438651788353	2048.0
146206	1.636101382227145	2049.0
51200	1.6326715154295008	2050.0
3070	1.6321281220677335	2051.0
10999	1.631281358596697	2052.0
23024	1.6308737662906394	2053.0
3363	1.6308391791748027	2054.0
81537	1.6306187156126253	2055.0
2294	1.6293290002394378	2056.0
7139	1.6289245401594874	2057.0
10733	1.621922122353972	2058.0
3758	1.62152689882697	2059.0
50937	1.621161473414109	2060.0
6332	1.6202261685308506	2061.0
122970	1.6200151970483487	2062.0
79733	1.61964806542078	2063.0
9429	1.6186791403596092	2064.0
114879	1.6174006592695245	2065.0
201973	1.616483230793436	2066.0
23109	1.6163777910554316	2067.0
4359	1.615702277753737	2068.0
8970	1.615241472149577	2069.0
25953	1.6151736825534435	2070.0
6512	1.6127787602341253	2071.0
3489	1.6119230310203567	2072.0
51294	1.6112537939307718	2073.0
136259	1.6094231467779312	2074.0
10516	1.609217006101831	2075.0
25960	1.6060819797737134	2076.0
79645	1.60418207962877	2077.0
26031	1.6033052558834455	2078.0
10615	1.600040437291051	2079.0
55872	1.600036364494792	2080.0
9600	1.599609091223824	2081.0
83464	1.5954663749174214	2082.0
221395	1.595268466208147	2083.0
10036	1.5947878069264998	2084.0
100133941	1.593167669730919	2085.0
9133	1.5916469945838243	2086.0
55335	1.5895462480776603	2087.0
79713	1.5891595549591624	2088.0
170691	1.5891296250387823	2089.0
3820	1.58801381372717	2090.0
22974	1.5875498444697904	2091.0
9636	1.5872201212591963	2092.0
2762	1.5854404643475375	2093.0
28965	1.5850712670790528	2094.0
5934	1.5846580841843338	2095.0
1033	1.584439215253568	2096.0
4045	1.5830266779151505	2097.0
1158	1.5826287680804825	2098.0
1264	1.5781565921571337	2099.0
599	1.5748517657434278	2100.0
10437	1.574093138634585	2101.5
27085	1.574093138634585	2101.5
10129	1.573797608331331	2103.0
9478	1.571668518511948	2104.0
9378	1.5674333729686516	2105.0
55586	1.5673245665802016	2106.0
10460	1.5659255886964936	2107.0
1945	1.563781326833503	2108.0
23532	1.5622037713568095	2109.0
84171	1.5612478497071418	2110.0
55450	1.558273930239351	2111.0
10382	1.557517897496087	2112.0
25840	1.5562065813950037	2113.0
25984	1.5538252742275007	2114.0
250	1.552787084530243	2115.0
3014	1.5507697181622953	2116.0
5424	1.5487149723075877	2117.0
26002	1.5486512663108312	2118.0
3169	1.5482474388011087	2119.0
154810	1.5475980723152738	2120.0
80896	1.545947342584941	2121.0
91851	1.545881748184767	2122.0
5427	1.545770090194694	2123.0
146909	1.5420925819624187	2124.0
10595	1.5407459888151864	2125.0
284119	1.5403352924110365	2126.0
5732	1.540208968264164	2127.0
80833	1.5395856468824265	2128.0
4908	1.5387931847029344	2129.0
84057	1.536860632758538	2130.0
56256	1.535236238068662	2131.0
5446	1.534379591589122	2132.0
79866	1.5343129708269945	2133.0
1789	1.53364152358181	2134.0
27074	1.5324346801219488	2135.0
1890	1.532405392753745	2136.0
54566	1.5303873302582465	2137.0
23768	1.528044841763508	2138.0
3866	1.526179159329174	2139.0
5087	1.5257029030246174	2140.0
256691	1.525071789667532	2141.0
8434	1.5247471457294697	2142.0
115650	1.524480323354252	2143.0
3868	1.5232946622113326	2144.0
2150	1.5218394137257023	2145.0
862	1.5205742795224724	2146.0
53829	1.5202389702113075	2147.0
10800	1.5175100190754636	2148.0
9023	1.5135068592495458	2149.0
7056	1.5132494871103237	2150.0
6291	1.5131045080804006	2151.0
51203	1.513096682440662	2152.0
1174	1.5103777867780257	2153.0
4025	1.5096572396232686	2154.0
22928	1.5087951251940794	2155.0
125111	1.5086896713251925	2156.0
1820	1.507177264465854	2157.0
56521	1.5068684136032042	2158.0
10491	1.5051673205452802	2159.0
3699	1.5034295431504492	2160.0
6597	1.5000796037847566	2161.0
344	1.4994238679261878	2162.0
11228	1.4986761046396777	2163.0
79012	1.4956417375913316	2164.0
2101	1.4956190779787195	2165.0
55086	1.495357002570105	2166.0
55816	1.4933375068370305	2167.0
25886	1.4920212664835375	2168.0
22953	1.4920185020034935	2169.0
55388	1.4889368199836894	2170.0
169026	1.4886990497655357	2171.0
4907	1.4886377296265354	2172.0
9985	1.4854034426026208	2173.0
3861	1.484454380574598	2174.0
6279	1.4831981133872276	2175.0
79689	1.4829672481345713	2176.0
84929	1.4814966882859006	2177.0
79987	1.4812539759968602	2178.0
80709	1.475140629208893	2179.0
9368	1.4750054075312993	2180.0
7169	1.474198317865881	2181.0
3547	1.4723161074981377	2182.0
3400	1.4717912134537912	2183.0
7083	1.4715209114115548	2184.0
51162	1.4704357447251852	2185.0
10014	1.4704304550124128	2186.0
389816	1.4700836310325371	2187.0
7067	1.463100862701704	2188.0
9526	1.4629007653972153	2189.0
8869	1.4620397949949964	2190.0
2562	1.4616712446346185	2191.0
60468	1.461216659365702	2192.0
10381	1.458434413768272	2193.0
9768	1.4550506969356063	2194.0
23397	1.4547874040964928	2195.0
163786	1.4542841331961132	2196.0
339855	1.4515691159638515	2197.0
29114	1.450698512732976	2198.0
2582	1.4489051158033597	2199.0
170685	1.448458539935483	2200.0
10471	1.4481308450711408	2201.0
2206	1.4475558843798526	2202.0
286133	1.4467417104497924	2203.0
3223	1.445452134287368	2204.0
57689	1.4451472733896091	2205.0
116285	1.4450952711096787	2206.0
1756	1.4436178379196851	2207.0
3853	1.4435361283846777	2208.0
55215	1.443080076789313	2209.0
283375	1.4426464062429525	2210.0
23601	1.4417709260939149	2211.0
283987	1.441224047949516	2212.0
2624	1.4399889291472658	2213.0
6444	1.439215335948752	2214.0
5426	1.436605885971988	2215.0
79682	1.4346018764792614	2216.0
155066	1.4329004743004174	2217.0
4072	1.4325327081895882	2218.0
79958	1.4323872070934869	2219.0
56944	1.431766917212023	2220.0
11343	1.4305730492707616	2221.0
54058	1.4274100478477545	2222.0
57089	1.4234267107475536	2223.0
1266	1.4232376891202565	2224.0
4282	1.4214125174613612	2225.0
332	1.4187400451367391	2226.0
729359	1.416484348536272	2227.0
440590	1.4156292122423553	2228.0
1114	1.4150974969108634	2229.0
9920	1.4126515872590908	2230.0
96626	1.4123592496889492	2231.0
2157	1.4092821399074884	2232.0
3336	1.4054446817195494	2233.0
54069	1.4040937546717556	2234.0
54629	1.403583586546136	2235.0
7439	1.3995907054960524	2236.0
132789	1.3979003416388045	2237.0
26298	1.3971017056921782	2238.0
8120	1.3966896913848164	2239.0
54221	1.3958554131856438	2240.0
2205	1.395215125764507	2241.0
22915	1.3908522740999103	2242.0
6564	1.3886513861069707	2243.0
114876	1.3844989213930314	2244.0
26586	1.3831470028509134	2245.0
10112	1.3831396307547963	2246.0
63939	1.3817258384807842	2247.0
84978	1.3787499922324546	2248.0
2822	1.3782627971009782	2249.0
2323	1.3762213338866858	2250.0
5729	1.3712212590621626	2251.0
55070	1.371218205411086	2252.0
22802	1.3709984253042853	2253.0
1272	1.3699434104215973	2254.0
5721	1.3685279330606233	2255.0
8864	1.366123429337527	2256.0
1869	1.3646096128701013	2257.0
26257	1.361017576773511	2258.0
85415	1.3590555222683136	2259.0
10293	1.358904686754757	2260.0
5413	1.3572997760997545	2261.0
1746	1.3572760880556571	2262.0
25895	1.356498629674813	2263.0
9156	1.3564366026033166	2264.0
1775	1.3563910359884432	2265.0
29089	1.3550041456950912	2266.0
148	1.3531235810866606	2267.0
8331	1.351797650989782	2268.0
114897	1.350342164343294	2269.0
83461	1.349917557827808	2270.0
3161	1.349218867634854	2271.0
7301	1.348713564593271	2272.0
10330	1.347027344522824	2273.0
9975	1.3428590661010902	2274.0
7849	1.3412474038654136	2275.0
55130	1.3410431456148109	2276.0
55839	1.3398518941833104	2277.0
23452	1.338369845538262	2278.0
1870	1.3368726967597206	2279.0
5193	1.3283899518296591	2280.0
5654	1.328166254538528	2281.0
57863	1.326929176622249	2282.0
30820	1.3268446215628602	2283.0
79413	1.3267303924714788	2284.0
8707	1.3256686838442375	2285.0
146	1.3222095955215172	2286.0
158471	1.3207726968350728	2287.0
23127	1.3199412795328067	2288.0
9892	1.3197275986823562	2289.0
2852	1.3167304283603118	2290.0
4919	1.3141223789306238	2291.0
23129	1.3139763994707976	2292.0
8447	1.313920301761189	2293.0
64123	1.3096327689694358	2294.0
83715	1.3056899644199664	2295.0
5349	1.3034329958040207	2296.0
3159	1.302094937484552	2297.0
51083	1.2986142602296216	2298.0
3832	1.2982090866372722	2299.0
23205	1.2976119005449844	2300.0
5157	1.2911159135953418	2301.0
148229	1.291103473967209	2302.0
2643	1.2895936738638645	2303.0
2565	1.2884103532522868	2304.0
8270	1.2882314090131	2305.0
90627	1.2875055009897869	2306.0
56833	1.28742053415069	2307.0
23491	1.2860456604082406	2308.0
115290	1.284642058625795	2309.0
2627	1.2831261076326943	2310.0
3316	1.2821417860535569	2311.0
10486	1.280508616761309	2312.0
10483	1.2798147367867665	2313.0
4439	1.2790188051818565	2314.0
445815	1.2783323731225915	2315.0
55355	1.2783136304268454	2316.0
9518	1.2752965124977658	2317.0
3833	1.2745122041086083	2318.0
26232	1.2728209977895275	2319.0
25932	1.2678517986245	2320.0
64506	1.26737153845652	2321.0
57650	1.2670187910396886	2322.0
53826	1.2636506227469022	2323.0
1357	1.262649882131984	2324.0
3067	1.2619373287785045	2325.0
10682	1.2610146658754844	2326.0
7869	1.2571146154588264	2327.0
100132417	1.252124473998204	2328.0
80162	1.2508865874505797	2329.0
641	1.249684145909007	2330.0
54869	1.2479692817611587	2331.0
27129	1.247465791486998	2332.0
126306	1.2464740172335975	2333.0
55647	1.245457627902414	2334.0
25822	1.2454461501620309	2335.0
63967	1.244597614710193	2336.0
55722	1.2442606270610683	2337.0
83758	1.2438324766469564	2338.0
56920	1.2421703411832854	2339.0
1894	1.240099195571032	2340.0
4232	1.239200050617134	2341.0
154661	1.238808066199909	2342.0
10874	1.2384750720987583	2343.0
29028	1.2370321489434084	2344.0
2660	1.2368102717518574	2345.0
7498	1.236507020175877	2346.0
10156	1.2363209641022794	2347.0
10403	1.234787783343676	2348.0
56105	1.2337112225459337	2349.0
83478	1.232521847130892	2350.0
55809	1.2322441508234638	2351.0
79817	1.2289041313066715	2352.0
5015	1.2286320734649636	2353.0
30818	1.2275048399808075	2354.0
10154	1.2272779841450874	2355.0
57045	1.2248536405294297	2356.0
5347	1.2243489229941202	2357.0
80332	1.2221124797175908	2358.0
23090	1.2217310021857013	2359.0
9200	1.2191167897731303	2360.0
152503	1.2175854032106563	2361.0
4085	1.2165633410513843	2362.0
92086	1.2147271975490446	2363.0
11254	1.214160931021562	2364.0
11248	1.2131867864932868	2365.0
8941	1.2124937191826075	2366.0
72	1.2123577504479397	2367.0
142680	1.2120626412407578	2368.0
85301	1.2104048303242585	2369.0
487	1.2092273691721789	2370.0
4321	1.2078456352576092	2371.0
4001	1.206994013820468	2372.0
285195	1.206118237054464	2373.0
5178	1.205892585350392	2374.0
3306	1.202963253170272	2375.0
7021	1.2027293967771666	2376.0
112885	1.2025611074765723	2377.0
91227	1.1998445998250795	2378.0
22871	1.196318066844441	2379.0
4211	1.19518052045785	2380.0
7468	1.191943173920757	2381.0
9379	1.19164969931331	2382.0
353189	1.1904954952280495	2383.0
2201	1.1887531823087838	2384.0
27299	1.188574695562161	2385.0
23641	1.1875442054171583	2386.0
56548	1.1865372329443729	2387.0
952	1.1859925887043254	2388.0
26548	1.1849672820218642	2389.0
26052	1.1838119978143309	2390.0
4440	1.1814125728154328	2391.0
5034	1.180892962723313	2392.0
114788	1.180462110658081	2393.0
2444	1.1793238061168694	2394.0
25902	1.1744825440477844	2395.0
10350	1.1734375745757188	2396.0
1062	1.1711580421686705	2397.0
8348	1.1709656417723326	2398.0
2916	1.1706368750674074	2399.0
4143	1.170581031585534	2400.0
4311	1.169496166726061	2401.0
2056	1.1694053191480624	2402.0
57405	1.1693860692823077	2403.0
7545	1.169284906910207	2404.0
6725	1.1674411888198954	2405.0
6542	1.164917428857213	2406.0
51659	1.1641109229567728	2407.0
1678	1.1638118014645806	2408.0
116255	1.1623278625103193	2409.0
259266	1.1615019052740607	2410.0
10926	1.160367824930476	2411.0
55143	1.159252238415959	2412.0
5028	1.158763733782384	2413.0
191	1.157443398210134	2414.0
56300	1.157050039066746	2415.0
170680	1.1561455600439268	2416.0
10184	1.15541060461529	2417.0
54972	1.1517279301028782	2418.0
9833	1.151717544520061	2419.0
4621	1.1474200039115336	2420.0
6529	1.143908780221949	2421.0
127435	1.143345818281323	2422.0
4803	1.1418192687174422	2423.0
4314	1.1414685500768635	2424.0
54839	1.1413934098357414	2425.0
2171	1.1412729347974826	2426.0
57493	1.1393342439717888	2427.0
5774	1.1379838885105702	2428.0
117177	1.1377874465394555	2429.0
1073	1.1364237849745282	2430.0
1175	1.1364078672276074	2431.0
113828	1.1359921661164287	2432.0
81563	1.135633338136265	2433.0
1841	1.135552146067937	2434.0
8842	1.1354175245611269	2435.0
9118	1.1343386236446098	2436.0
10150	1.132928503618803	2437.0
89870	1.1314298142545274	2438.0
4821	1.1301477824916424	2439.0
53354	1.1295920864010132	2440.0
2118	1.1287055270701696	2441.0
874	1.1284970203225826	2442.0
1829	1.1283101176320418	2443.0
590	1.128287153547886	2444.0
3110	1.1263497912537537	2445.0
7153	1.1261944182344052	2446.0
1164	1.124124210656603	2447.0
390598	1.1199098019687062	2448.0
55010	1.119565242009928	2449.0
3053	1.1191305928000224	2450.0
222487	1.117967673675519	2451.0
114882	1.117185598731648	2452.0
79058	1.1158245781355791	2453.0
150468	1.1155288218737347	2454.0
493	1.1149382548576092	2455.0
55576	1.1128498444539687	2456.0
7140	1.1083699449855706	2457.0
56981	1.1081569341079494	2458.0
6720	1.1079563841283953	2459.0
9745	1.10776544693036	2460.0
89846	1.1076320192014777	2461.0
5990	1.1075206085984883	2462.0
78997	1.1063230710221093	2463.0
10452	1.1055059032312888	2464.0
23048	1.1050307312374166	2465.0
221400	1.1042218776714752	2466.0
84449	1.1039993888676212	2467.0
6543	1.101541230209552	2468.0
128218	1.1010543164074804	2469.0
3382	1.100020156597863	2470.0
81558	1.098905573647583	2471.0
11174	1.0982281962133065	2472.0
8825	1.097419151980622	2473.0
3356	1.0956987756894327	2474.0
2774	1.0956911229296324	2475.0
79632	1.0954651661705774	2476.0
79075	1.0945329166866002	2477.0
629	1.0914682860573457	2478.0
6183	1.0910281364078445	2479.0
5027	1.0895397854767894	2480.0
5866	1.0886785224893565	2481.0
8372	1.0854894698588764	2482.0
6119	1.0848245437985666	2483.0
57731	1.0841798053553482	2484.0
55151	1.0823693086420778	2485.0
79980	1.0818906567244355	2486.0
64151	1.0813592152972815	2487.0
7015	1.078272167601667	2488.0
3787	1.078208331701212	2489.0
3640	1.0751650858448796	2490.0
3993	1.0739990224809357	2491.0
9022	1.07344859138573	2492.0
27244	1.0726838183112697	2493.0
1690	1.0703482595948566	2494.0
6645	1.0688009833369585	2495.0
54796	1.06817589255715	2496.0
221749	1.0681537135890886	2497.0
79921	1.067899304592107	2498.0
165055	1.0674287689793651	2499.0
113179	1.0664419011443227	2500.0
10982	1.065885385262103	2501.0
112849	1.06565982474844	2502.0
9331	1.065133353233536	2503.0
23189	1.064570000497482	2504.0
482	1.0636496680500476	2505.0
205	1.0611495341183073	2506.0
23007	1.0609560234789397	2507.0
219539	1.0585982729930308	2508.0
151230	1.0581981616910474	2509.0
3009	1.057587921618189	2510.0
4613	1.0512315392703857	2511.0
7031	1.0510454058741248	2512.0
6695	1.0508302649685262	2513.0
81502	1.0505061295002822	2514.0
7066	1.0501339055180856	2515.0
57332	1.0498762964233963	2516.0
10797	1.0440971325663548	2517.0
10085	1.04357382578564	2518.0
3008	1.0432094844271145	2519.0
4330	1.0424519408297557	2520.0
1028	1.0390052082679024	2521.0
414318	1.0389453487591191	2522.0
4223	1.0386320487342802	2523.0
6595	1.037935311580023	2524.0
55906	1.037078256871673	2525.0
404037	1.0366133933309305	2526.0
79098	1.033379096545056	2527.0
4810	1.0325377611661235	2528.0
3772	1.0321618803575816	2529.0
83990	1.0320588797333918	2530.0
3978	1.0313814996949755	2531.0
57555	1.0313788137160638	2532.0
4070	1.0313028286177848	2533.0
55603	1.0296487732401045	2534.0
115362	1.029020439292612	2535.0
57822	1.028550633896906	2536.0
51435	1.0256037724952611	2537.0
1719	1.024908137404506	2538.0
84440	1.0247146437808137	2539.0
91526	1.021890663566784	2540.0
2122	1.021491311733255	2541.0
5128	1.018997911824052	2542.0
79917	1.0189654519009304	2543.0
11004	1.0158186383168886	2544.0
8565	1.0155331876854017	2545.0
6750	1.015207753290184	2546.0
348093	1.0130812312916468	2547.0
1999	1.0124292110154658	2548.0
3036	1.0121582243901877	2549.0
27145	1.0115313128974617	2550.0
863	1.011527747939226	2551.0
7080	1.0104459336180738	2552.0
1010	1.0099245404620802	2553.0
349565	1.0090412643131843	2554.0
1012	1.0085625651299677	2555.0
7071	1.006484652560495	2556.0
56145	1.005797591356858	2557.0
140606	1.0034118547714708	2558.0
8224	1.0007833927238785	2559.0
3206	0.9994766754596746	2560.0
1300	0.9966760483707006	2561.0
122773	0.996251480813584	2562.0
28986	0.9958116691129264	2563.0
55964	0.9954167495717948	2564.0
797	0.9949403056239796	2565.0
9837	0.9949282393076662	2566.0
913	0.9946684532483084	2567.0
9122	0.9928866738561952	2568.0
5354	0.9928223200560886	2569.0
26509	0.9916351909185576	2570.0
5016	0.9909816521086566	2571.0
54738	0.9892360863936264	2572.0
3248	0.9885287100415288	2573.0
151887	0.9882518208948596	2574.0
79723	0.9874528173859282	2575.0
1389	0.9873031564198336	2576.0
10391	0.9855785889034984	2577.0
11164	0.9852009302760388	2578.0
9472	0.9850537522006426	2579.0
5126	0.9829425321397862	2580.0
84951	0.98009814513796	2581.0
5973	0.9788682818812544	2582.0
4969	0.97860311572199	2583.0
10272	0.9773313073113684	2584.0
142	0.9766957693779796	2585.0
55723	0.9724882568079646	2586.0
716	0.9712155174016182	2587.0
3899	0.9701752307847183	2588.0
9840	0.96989610293847	2589.0
22989	0.9682770824993328	2590.0
6038	0.966014722306352	2591.0
221937	0.9648110589773145	2592.0
8193	0.963729908023199	2593.0
64072	0.9636792034019198	2594.0
9508	0.9635297580012652	2595.0
6006	0.9629930506642376	2596.0
85442	0.9623409004888578	2597.0
3752	0.9616469537288134	2598.0
64405	0.9612717458612726	2599.0
3880	0.9594863107307248	2600.0
30012	0.9592294679463644	2601.0
148170	0.9570841014321918	2602.0
8641	0.956518784297668	2603.0
6182	0.955497755847321	2604.0
5877	0.9547130676661068	2605.0
84302	0.9539543752167452	2606.0
115677	0.9501487602817876	2607.0
150379	0.947883102013144	2608.0
4681	0.947314797452908	2609.0
6241	0.9459726431778864	2610.0
25907	0.945838411905228	2611.0
58986	0.9437390350921224	2612.0
10332	0.9436061801370456	2613.0
57509	0.9434307119945388	2614.0
6439	0.9406573964090392	2615.0
955	0.9406369743020412	2616.0
5982	0.9405108215624634	2617.0
3006	0.939263815106028	2618.0
1809	0.938771262444692	2619.0
9918	0.9358929900178288	2620.0
132864	0.9346859257128548	2621.0
9196	0.9337899578182842	2622.0
1041	0.9329489223133552	2623.0
79077	0.9323932420365628	2624.0
1465	0.9306206075116892	2625.0
150677	0.930478612499265	2626.0
2303	0.9297514066039088	2627.0
1879	0.9294257371948964	2628.0
762	0.9282992659264226	2629.0
9863	0.9277323359375772	2630.0
4938	0.927171248618862	2631.0
7053	0.9251467368234756	2632.0
26468	0.9223609032363004	2633.0
2001	0.9198634000086748	2634.0
7957	0.918376999543824	2635.0
8848	0.9163365334780442	2636.0
220972	0.9137199255569436	2637.0
1832	0.9134841588107374	2638.0
6700	0.9116437180732092	2639.0
2081	0.9114354811002816	2640.0
