GeneSet_ID	gene_ID	N	M	n	m	p_value	FDR_q_value
hsa04540	9697	155	17	3	1	0.29596425080296046	0.42007829146226644
hsa04640	9697	155	17	5	1	0.4451025312402211	0.5153818782781507
hsa04657	9697	155	17	2	1	0.20795978215333052	0.35193193902871317
hsa04659	9697	155	17	2	1	0.20795978215333052	0.35193193902871317
hsa04914	9697	155	17	7	1	0.5641261762171506	0.5909893274655863
hsa04915	9697	155	17	1	1	0.10967741935483871	0.3016129032258065
hsa04918	9697	155	17	1	1	0.10967741935483871	0.3016129032258065
hsa04921	9697	155	17	1	1	0.10967741935483871	0.3016129032258065
hsa04970	9697	155	17	2	1	0.20795978215333052	0.35193193902871317
hsa04972	9697	155	17	1	1	0.10967741935483871	0.3016129032258065
hsa05010	9697	155	17	8	1	0.6141927640840998	0.6284763167372184
hsa05012	9697	155	17	6	1	0.5079909110329961	0.5731179509090213
hsa05014	9697	155	17	4	1	0.374705091173682	0.4710578289040574
hsa05016	9697	155	17	4	1	0.374705091173682	0.4710578289040574
hsa05020	9697	155	17	4	1	0.374705091173682	0.4710578289040574
hsa05022	9697	155	17	7	1	0.5641261762171506	0.5909893274655863
hsa05130	9697	155	17	1	1	0.10967741935483871	0.3016129032258065
hsa05132	9697	155	17	2	2	0.011395056556346879	0.25069124423963135
hsa05200	9697	155	17	9	1	0.6588099274213127	0.6588099274213127
hsa05207	9697	155	17	5	2	0.09311533090752556	0.3016129032258065
hsa05215	9697	155	17	3	1	0.29596425080296046	0.42007829146226644
hsa05417	9697	155	17	3	1	0.29596425080296046	0.42007829146226644
hsa05418	9697	155	17	2	1	0.20795978215333052	0.35193193902871317
hsa00230	2237	155	32	1	1	0.20645161290322578	0.39354838709677414
hsa00240	2237	155	32	4	3	0.027930789540696655	0.21297227024781198
hsa00260	2237	155	32	1	1	0.20645161290322578	0.39354838709677414
hsa00480	2237	155	32	2	2	0.04155844155844155	0.23046044864226678
hsa00520	2237	155	32	2	1	0.37134478424801004	0.48195812423677903
hsa00630	2237	155	32	1	1	0.20645161290322578	0.39354838709677414
hsa00670	2237	155	32	2	1	0.37134478424801004	0.48195812423677903
hsa00760	2237	155	32	2	1	0.37134478424801004	0.48195812423677903
hsa00983	2237	155	32	3	2	0.10837789661319071	0.39354838709677414
hsa01100	2237	155	32	24	7	0.1952715418585846	0.39354838709677414
hsa01200	2237	155	32	1	1	0.20645161290322578	0.39354838709677414
hsa01232	2237	155	32	4	3	0.027930789540696655	0.21297227024781198
hsa01250	2237	155	32	1	1	0.20645161290322578	0.39354838709677414
hsa01523	2237	155	32	3	1	0.5028282280654196	0.5680096650368629
hsa01524	2237	155	32	2	2	0.04155844155844155	0.23046044864226678
hsa03030	2237	155	32	4	4	0.0015546888611904087	0.023709005133153733
hsa03060	2237	155	32	1	1	0.20645161290322578	0.39354838709677414
hsa03410	2237	155	32	1	1	0.20645161290322578	0.39354838709677414
hsa03450	2237	155	32	1	1	0.20645161290322578	0.39354838709677414
hsa03460	2237	155	32	1	1	0.20645161290322578	0.39354838709677414
hsa04010	2237	155	32	2	1	0.37134478424801004	0.48195812423677903
hsa04020	2237	155	32	2	1	0.37134478424801004	0.48195812423677903
hsa04068	2237	155	32	4	2	0.18882500368568472	0.39354838709677414
hsa04110	2237	155	32	14	12	6.002884584414865e-08	3.6617595964930674e-06
hsa04114	2237	155	32	7	6	0.00030891174986330506	0.009421808370830804
hsa04115	2237	155	32	4	4	0.0015546888611904087	0.023709005133153733
hsa04120	2237	155	32	4	1	0.6074959695253315	0.6501272656323722
hsa04141	2237	155	32	6	3	0.10287268619542622	0.39354838709677414
hsa04151	2237	155	32	3	1	0.5028282280654196	0.5680096650368629
hsa04152	2237	155	32	3	1	0.5028282280654196	0.5680096650368629
hsa04210	2237	155	32	2	1	0.37134478424801004	0.48195812423677903
hsa04215	2237	155	32	2	1	0.37134478424801004	0.48195812423677903
hsa04218	2237	155	32	7	5	0.0043736377963547604	0.044465317596273396
hsa04390	2237	155	32	1	1	0.20645161290322578	0.39354838709677414
hsa04512	2237	155	32	2	1	0.37134478424801004	0.48195812423677903
hsa04540	2237	155	32	3	1	0.5028282280654196	0.5680096650368629
hsa04640	2237	155	32	5	1	0.6906756316126783	0.7264002332478169
hsa04657	2237	155	32	2	1	0.37134478424801004	0.48195812423677903
hsa04659	2237	155	32	2	1	0.37134478424801004	0.48195812423677903
hsa04914	2237	155	32	7	5	0.0043736377963547604	0.044465317596273396
hsa04915	2237	155	32	1	1	0.20645161290322578	0.39354838709677414
hsa04918	2237	155	32	1	1	0.20645161290322578	0.39354838709677414
hsa04921	2237	155	32	1	1	0.20645161290322578	0.39354838709677414
hsa04970	2237	155	32	2	1	0.37134478424801004	0.48195812423677903
hsa04972	2237	155	32	1	1	0.20645161290322578	0.39354838709677414
hsa05132	2237	155	32	2	1	0.37134478424801004	0.48195812423677903
hsa05161	2237	155	32	8	2	0.5197297328909259	0.574885262442547
hsa05165	2237	155	32	10	1	0.9085185053992909	0.9236604804892791
hsa05166	2237	155	32	7	4	0.03364934325025155	0.2280677709183716
hsa05169	2237	155	32	11	1	0.9287075248973785	0.9287075248973785
hsa05170	2237	155	32	7	3	0.15479019340430725	0.39354838709677414
hsa05200	2237	155	32	9	3	0.27578293054980907	0.48195812423677903
hsa05202	2237	155	32	8	1	0.8502383038046974	0.8790599412218059
hsa05203	2237	155	32	13	3	0.5277635196193874	0.574885262442547
hsa05206	2237	155	32	4	2	0.18882500368568472	0.39354838709677414
hsa05207	2237	155	32	5	3	0.05989652745029696	0.3044740145390095
hsa05210	2237	155	32	2	1	0.37134478424801004	0.48195812423677903
hsa05215	2237	155	32	3	1	0.5028282280654196	0.5680096650368629
hsa05221	2237	155	32	3	1	0.5028282280654196	0.5680096650368629
hsa05417	2237	155	32	3	1	0.5028282280654196	0.5680096650368629
hsa05418	2237	155	32	2	1	0.37134478424801004	0.48195812423677903
hsa00561	101060226	155	15	1	1	0.09677419354838708	0.2419354838709677
hsa00564	101060226	155	15	1	1	0.09677419354838708	0.2419354838709677
hsa01100	101060226	155	15	24	1	0.9298191096188262	0.9298191096188262
hsa02010	101060226	155	15	1	1	0.09677419354838708	0.2419354838709677
hsa03008	101060226	155	15	18	1	0.8573074790001836	0.8825224048531302
hsa03018	101060226	155	15	2	2	0.00879765395894428	0.2419354838709677
hsa04114	101060226	155	15	7	1	0.5168543739568099	0.583545260918979
hsa04120	101060226	155	15	4	1	0.3372418885751553	0.43716541111594204
hsa04141	101060226	155	15	6	1	0.4627709083549605	0.5585166135318488
hsa04145	101060226	155	15	5	1	0.4030787870610669	0.5038484838263336
hsa04150	101060226	155	15	1	1	0.09677419354838708	0.2419354838709677
hsa04330	101060226	155	15	2	1	0.1847507331378299	0.32331378299120234
hsa04540	101060226	155	15	3	1	0.26467713184980735	0.4027695484670981
hsa04550	101060226	155	15	1	1	0.09677419354838708	0.2419354838709677
hsa04621	101060226	155	15	15	1	0.7990045049595662	0.8474290204116611
hsa04724	101060226	155	15	1	1	0.09677419354838708	0.2419354838709677
hsa04726	101060226	155	15	1	1	0.09677419354838708	0.2419354838709677
hsa04727	101060226	155	15	1	1	0.09677419354838708	0.2419354838709677
hsa04914	101060226	155	15	7	1	0.5168543739568099	0.583545260918979
hsa04919	101060226	155	15	3	1	0.26467713184980735	0.4027695484670981
hsa04936	101060226	155	15	2	1	0.1847507331378299	0.32331378299120234
hsa04974	101060226	155	15	2	1	0.1847507331378299	0.32331378299120234
hsa04975	101060226	155	15	1	1	0.09677419354838708	0.2419354838709677
hsa04979	101060226	155	15	2	1	0.1847507331378299	0.32331378299120234
hsa05010	101060226	155	15	8	3	0.030834041183431544	0.2419354838709677
hsa05012	101060226	155	15	6	2	0.10461818059160058	0.24410908804706802
hsa05014	101060226	155	15	4	1	0.3372418885751553	0.43716541111594204
hsa05016	101060226	155	15	4	1	0.3372418885751553	0.43716541111594204
hsa05020	101060226	155	15	4	1	0.3372418885751553	0.43716541111594204
hsa05022	101060226	155	15	7	3	0.020488345210945592	0.2419354838709677
hsa05120	101060226	155	15	1	1	0.09677419354838708	0.2419354838709677
hsa05130	101060226	155	15	1	1	0.09677419354838708	0.2419354838709677
hsa05132	101060226	155	15	2	1	0.1847507331378299	0.32331378299120234
hsa05171	101060226	155	15	11	1	0.68636944674628	0.7507165823787437
hsa05417	101060226	155	15	3	1	0.26467713184980735	0.4027695484670981
hsa00230	11130	155	37	1	1	0.2387096774193548	0.48982669243875127
hsa00240	11130	155	37	4	3	0.042494756816139005	0.31425856715146877
hsa00260	11130	155	37	1	1	0.2387096774193548	0.48982669243875127
hsa00480	11130	155	37	2	2	0.05580226225387514	0.31425856715146877
hsa00520	11130	155	37	2	1	0.4216170925848345	0.5538891216310571
hsa00630	11130	155	37	1	1	0.2387096774193548	0.48982669243875127
hsa00670	11130	155	37	2	1	0.4216170925848345	0.5538891216310571
hsa00760	11130	155	37	2	1	0.4216170925848345	0.5538891216310571
hsa00790	11130	155	37	2	1	0.4216170925848345	0.5538891216310571
hsa00983	11130	155	37	3	2	0.14187633997880672	0.48982669243875127
hsa01100	11130	155	37	24	7	0.334606941676976	0.5538891216310571
hsa01200	11130	155	37	1	1	0.2387096774193548	0.48982669243875127
hsa01232	11130	155	37	4	3	0.042494756816139005	0.31425856715146877
hsa01240	11130	155	37	4	1	0.6682306508033065	0.733958255800353
hsa01250	11130	155	37	1	1	0.2387096774193548	0.48982669243875127
hsa01523	11130	155	37	3	2	0.14187633997880672	0.48982669243875127
hsa01524	11130	155	37	2	2	0.05580226225387514	0.31425856715146877
hsa03030	11130	155	37	4	4	0.0028553789164994592	0.04782759685136594
hsa03060	11130	155	37	1	1	0.2387096774193548	0.48982669243875127
hsa03410	11130	155	37	1	1	0.2387096774193548	0.48982669243875127
hsa03450	11130	155	37	1	1	0.2387096774193548	0.48982669243875127
hsa03460	11130	155	37	1	1	0.2387096774193548	0.48982669243875127
hsa04010	11130	155	37	2	1	0.4216170925848345	0.5538891216310571
hsa04020	11130	155	37	2	1	0.4216170925848345	0.5538891216310571
hsa04060	11130	155	37	3	1	0.5614874688878484	0.6486148347497559
hsa04068	11130	155	37	4	2	0.24125792314147448	0.48982669243875127
hsa04110	11130	155	37	14	12	4.565827430157041e-07	3.0591043782052174e-05
hsa04114	11130	155	37	7	6	0.0007656918311630677	0.02565067634396277
hsa04115	11130	155	37	4	4	0.0028553789164994592	0.04782759685136594
hsa04120	11130	155	37	4	2	0.24125792314147448	0.48982669243875127
hsa04141	11130	155	37	6	4	0.02918537628957131	0.27934574448589683
hsa04151	11130	155	37	3	1	0.5614874688878484	0.6486148347497559
hsa04152	11130	155	37	3	1	0.5614874688878484	0.6486148347497559
hsa04210	11130	155	37	2	1	0.4216170925848345	0.5538891216310571
hsa04215	11130	155	37	2	1	0.4216170925848345	0.5538891216310571
hsa04218	11130	155	37	7	5	0.008860571128194267	0.098943044264836
hsa04390	11130	155	37	1	1	0.2387096774193548	0.48982669243875127
hsa04512	11130	155	37	2	1	0.4216170925848345	0.5538891216310571
hsa04540	11130	155	37	3	1	0.5614874688878484	0.6486148347497559
hsa04640	11130	155	37	5	1	0.749525127096536	0.8099707018623856
hsa04657	11130	155	37	2	1	0.4216170925848345	0.5538891216310571
hsa04659	11130	155	37	2	1	0.4216170925848345	0.5538891216310571
hsa04672	11130	155	37	2	1	0.4216170925848345	0.5538891216310571
hsa04914	11130	155	37	7	5	0.008860571128194267	0.098943044264836
hsa04915	11130	155	37	1	1	0.2387096774193548	0.48982669243875127
hsa04918	11130	155	37	1	1	0.2387096774193548	0.48982669243875127
hsa04921	11130	155	37	1	1	0.2387096774193548	0.48982669243875127
hsa04970	11130	155	37	2	1	0.4216170925848345	0.5538891216310571
hsa04972	11130	155	37	1	1	0.2387096774193548	0.48982669243875127
hsa05012	11130	155	37	6	1	0.8113089290793903	0.862820607116177
hsa05022	11130	155	37	7	1	0.8581651010529645	0.8983915901648223
hsa05132	11130	155	37	2	1	0.4216170925848345	0.5538891216310571
hsa05161	11130	155	37	8	2	0.6099540278956526	0.692659658796758
hsa05165	11130	155	37	10	1	0.9405716928160834	0.9548227790708727
hsa05166	11130	155	37	7	4	0.056285116504740676	0.31425856715146877
hsa05169	11130	155	37	11	1	0.9557361574078416	0.9557361574078416
hsa05170	11130	155	37	7	3	0.21669166704305942	0.48982669243875127
hsa05200	11130	155	37	9	3	0.36680848684359196	0.5538891216310571
hsa05202	11130	155	37	8	1	0.8936238257897234	0.9211199435063303
hsa05203	11130	155	37	13	3	0.6416567657670076	0.7165167217731584
hsa05206	11130	155	37	4	2	0.24125792314147448	0.48982669243875127
hsa05207	11130	155	37	5	3	0.08856568940810419	0.4564539377186908
hsa05210	11130	155	37	2	1	0.4216170925848345	0.5538891216310571
hsa05215	11130	155	37	3	1	0.5614874688878484	0.6486148347497559
hsa05221	11130	155	37	3	1	0.5614874688878484	0.6486148347497559
hsa05417	11130	155	37	3	1	0.5614874688878484	0.6486148347497559
hsa05418	11130	155	37	2	1	0.4216170925848345	0.5538891216310571
hsa00561	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa00564	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa01100	81027	155	18	24	1	0.9602572758478656	0.9602572758478656
hsa01521	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa03008	81027	155	18	18	1	0.90587483824124	0.918284082600709
hsa03018	81027	155	18	2	2	0.01281943862589024	0.23715961457896942
hsa04010	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa04012	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa04014	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa04015	81027	155	18	2	2	0.01281943862589024	0.23715961457896942
hsa04020	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa04066	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa04068	81027	155	18	4	1	0.3928295812845898	0.4688611131461233
hsa04072	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa04114	81027	155	18	7	1	0.5862357180032375	0.647484225854322
hsa04120	81027	155	18	4	1	0.3928295812845898	0.4688611131461233
hsa04141	81027	155	18	6	1	0.5293826105533007	0.6026817412452962
hsa04145	81027	155	18	5	2	0.10331785845340083	0.2864516129032258
hsa04150	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa04151	81027	155	18	3	2	0.03577712609970675	0.2864516129032258
hsa04330	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa04360	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa04380	81027	155	18	4	1	0.3928295812845898	0.4688611131461233
hsa04510	81027	155	18	2	2	0.01281943862589024	0.23715961457896942
hsa04512	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa04540	81027	155	18	3	2	0.03577712609970675	0.2864516129032258
hsa04550	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa04610	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa04611	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa04613	81027	155	18	13	1	0.812680982464049	0.8470196155259102
hsa04621	81027	155	18	15	1	0.8573074790001836	0.8811215756390774
hsa04630	81027	155	18	3	1	0.3112693757855048	0.45164576094367365
hsa04640	81027	155	18	5	1	0.4652075119923872	0.5378961857411977
hsa04726	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa04810	81027	155	18	2	2	0.01281943862589024	0.23715961457896942
hsa04910	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa04914	81027	155	18	7	1	0.5862357180032375	0.647484225854322
hsa04919	81027	155	18	3	2	0.03577712609970675	0.2864516129032258
hsa04936	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa05010	81027	155	18	8	3	0.051125051261602134	0.2864516129032258
hsa05012	81027	155	18	6	2	0.1443320191878192	0.3383012149141182
hsa05014	81027	155	18	4	1	0.3928295812845898	0.4688611131461233
hsa05016	81027	155	18	4	1	0.3928295812845898	0.4688611131461233
hsa05020	81027	155	18	4	1	0.3928295812845898	0.4688611131461233
hsa05022	81027	155	18	7	3	0.0345021525231685	0.2864516129032258
hsa05120	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa05130	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa05132	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa05160	81027	155	18	12	1	0.785707043938872	0.8306045893068076
hsa05163	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa05165	81027	155	18	10	2	0.3271707383513796	0.4655891276538863
hsa05168	81027	155	18	9	1	0.6810614538938358	0.730413733161505
hsa05171	81027	155	18	11	2	0.37327144459062683	0.4688611131461233
hsa05200	81027	155	18	9	1	0.6810614538938358	0.730413733161505
hsa05205	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa05206	81027	155	18	4	1	0.3928295812845898	0.4688611131461233
hsa05207	81027	155	18	5	1	0.4652075119923872	0.5378961857411977
hsa05208	81027	155	18	4	1	0.3928295812845898	0.4688611131461233
hsa05210	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa05212	81027	155	18	3	1	0.3112693757855048	0.45164576094367365
hsa05213	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa05214	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa05215	81027	155	18	3	1	0.3112693757855048	0.45164576094367365
hsa05218	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa05219	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa05223	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa05224	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa05226	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa05231	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa05235	81027	155	18	4	1	0.3928295812845898	0.4688611131461233
hsa05410	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa05412	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa05414	81027	155	18	1	1	0.11612903225806452	0.2864516129032258
hsa05418	81027	155	18	2	1	0.21943862589023883	0.3383012149141182
hsa03060	3493	155	6	1	1	0.03870967741935484	0.04645161290322581
hsa04060	3493	155	6	3	2	0.0037047076895274232	0.01111412306858227
hsa04141	3493	155	6	6	2	0.017566783891356647	0.035133567782713294
hsa04218	3493	155	6	7	1	0.24570228239712213	0.24570228239712213
hsa04672	3493	155	6	2	2	0.0012568077084206116	0.00754084625052367
hsa05340	3493	155	6	1	1	0.03870967741935484	0.04645161290322581
hsa00230	9787	155	27	1	1	0.17419354838709677	0.3048387096774194
hsa00240	9787	155	27	4	2	0.14028853399671332	0.3048387096774194
hsa00480	9787	155	27	2	2	0.029409300377042313	0.1029325513196481
hsa00670	9787	155	27	2	2	0.029409300377042313	0.1029325513196481
hsa00790	9787	155	27	2	2	0.029409300377042313	0.1029325513196481
hsa00983	9787	155	27	3	1	0.439158185268242	0.5123512161462824
hsa01100	9787	155	27	24	4	0.6396525895843828	0.7069844411195809
hsa01232	9787	155	27	4	2	0.14028853399671332	0.3048387096774194
hsa01240	9787	155	27	4	2	0.14028853399671332	0.3048387096774194
hsa01523	9787	155	27	3	3	0.004805441238078808	0.02883264742847285
hsa01524	9787	155	27	2	2	0.029409300377042313	0.1029325513196481
hsa03030	9787	155	27	4	4	0.0007587538796966538	0.007966915736814866
hsa03410	9787	155	27	1	1	0.17419354838709677	0.3048387096774194
hsa03450	9787	155	27	1	1	0.17419354838709677	0.3048387096774194
hsa03460	9787	155	27	1	1	0.17419354838709677	0.3048387096774194
hsa04010	9787	155	27	2	1	0.3189777963971512	0.44656891495601164
hsa04068	9787	155	27	4	2	0.14028853399671332	0.3048387096774194
hsa04110	9787	155	27	14	12	4.971537916474034e-09	2.0880459249190943e-07
hsa04114	9787	155	27	7	6	0.00010431969352326973	0.0021907135639886643
hsa04115	9787	155	27	4	4	0.0007587538796966538	0.007966915736814866
hsa04120	9787	155	27	4	2	0.14028853399671332	0.3048387096774194
hsa04141	9787	155	27	6	1	0.6894257814028999	0.7424585338185076
hsa04152	9787	155	27	3	1	0.439158185268242	0.5123512161462824
hsa04210	9787	155	27	2	1	0.3189777963971512	0.44656891495601164
hsa04215	9787	155	27	2	1	0.3189777963971512	0.44656891495601164
hsa04218	9787	155	27	7	5	0.0018695739661613053	0.013087017763129137
hsa04390	9787	155	27	1	1	0.17419354838709677	0.3048387096774194
hsa04512	9787	155	27	2	1	0.3189777963971512	0.44656891495601164
hsa04540	9787	155	27	3	1	0.439158185268242	0.5123512161462824
hsa04914	9787	155	27	7	5	0.0018695739661613053	0.013087017763129137
hsa05161	9787	155	27	8	2	0.42096188901681586	0.5123512161462824
hsa05165	9787	155	27	10	1	0.8616686436332542	0.8826849520145531
hsa05166	9787	155	27	7	4	0.017987112977204237	0.09443234313032225
hsa05169	9787	155	27	11	1	0.8874268961980966	0.8874268961980966
hsa05170	9787	155	27	7	3	0.10193262865971951	0.3048387096774194
hsa05200	9787	155	27	9	2	0.4866046761397204	0.5523620648072503
hsa05202	9787	155	27	8	1	0.7920961085193909	0.8317009139453605
hsa05203	9787	155	27	13	3	0.4019553860523879	0.5123512161462824
hsa05206	9787	155	27	4	2	0.14028853399671332	0.3048387096774194
hsa05207	9787	155	27	5	2	0.2089032000722961	0.35095737612145744
hsa05210	9787	155	27	2	1	0.3189777963971512	0.44656891495601164
hsa05221	9787	155	27	3	1	0.439158185268242	0.5123512161462824
hsa03008	100169756	155	16	18	16	6.427397827160553e-20	6.427397827160553e-20
hsa03010	100169756	155	16	17	16	7.141553141289504e-21	1.428310628257901e-20
hsa00230	3998	155	16	1	1	0.10322580645161288	0.2451612903225806
hsa00240	3998	155	16	4	1	0.3561778346158651	0.41014417319402646
hsa00260	3998	155	16	1	1	0.10322580645161288	0.2451612903225806
hsa00480	3998	155	16	2	2	0.010054461667364891	0.2451612903225806
hsa00520	3998	155	16	2	1	0.1963971512358609	0.29852366987850854
hsa00630	3998	155	16	1	1	0.10322580645161288	0.2451612903225806
hsa00760	3998	155	16	2	1	0.1963971512358609	0.29852366987850854
hsa00983	3998	155	16	3	1	0.28043405045302566	0.3552164639071658
hsa01100	3998	155	16	24	5	0.07699489519625	0.2451612903225806
hsa01200	3998	155	16	1	1	0.10322580645161288	0.2451612903225806
hsa01232	3998	155	16	4	1	0.3561778346158651	0.41014417319402646
hsa01250	3998	155	16	1	1	0.10322580645161288	0.2451612903225806
hsa03030	3998	155	16	4	2	0.053202697964507606	0.2451612903225806
hsa03060	3998	155	16	1	1	0.10322580645161288	0.2451612903225806
hsa03250	3998	155	16	5	1	0.424397401808886	0.4607743219639334
hsa04020	3998	155	16	2	1	0.1963971512358609	0.29852366987850854
hsa04060	3998	155	16	3	1	0.28043405045302566	0.3552164639071658
hsa04110	3998	155	16	14	4	0.04053289396451317	0.2451612903225806
hsa04114	3998	155	16	7	1	0.5410116552589693	0.5556335918875901
hsa04115	3998	155	16	4	1	0.3561778346158651	0.41014417319402646
hsa04141	3998	155	16	6	3	0.015079998650760635	0.2451612903225806
hsa04151	3998	155	16	3	1	0.28043405045302566	0.3552164639071658
hsa04640	3998	155	16	5	1	0.424397401808886	0.4607743219639334
hsa04657	3998	155	16	2	1	0.1963971512358609	0.29852366987850854
hsa04659	3998	155	16	2	1	0.1963971512358609	0.29852366987850854
hsa04672	3998	155	16	2	1	0.1963971512358609	0.29852366987850854
hsa04914	3998	155	16	7	1	0.5410116552589693	0.5556335918875901
hsa04915	3998	155	16	1	1	0.10322580645161288	0.2451612903225806
hsa04918	3998	155	16	1	1	0.10322580645161288	0.2451612903225806
hsa04921	3998	155	16	1	1	0.10322580645161288	0.2451612903225806
hsa04970	3998	155	16	2	1	0.1963971512358609	0.29852366987850854
hsa04972	3998	155	16	1	1	0.10322580645161288	0.2451612903225806
hsa05132	3998	155	16	2	1	0.1963971512358609	0.29852366987850854
hsa05200	3998	155	16	9	1	0.6351890762427883	0.6351890762427883
hsa05207	3998	155	16	5	2	0.08329956584378154	0.2451612903225806
hsa05215	3998	155	16	3	1	0.28043405045302566	0.3552164639071658
hsa05417	3998	155	16	3	1	0.28043405045302566	0.3552164639071658
hsa05418	3998	155	16	2	1	0.1963971512358609	0.29852366987850854
hsa00230	991	155	23	1	1	0.14838709677419354	0.31239388794567063
hsa00240	991	155	23	4	3	0.01048969672758747	0.046620874344833196
hsa00480	991	155	23	2	1	0.2755760368663594	0.39368005266622774
hsa00670	991	155	23	2	1	0.2755760368663594	0.39368005266622774
hsa00983	991	155	23	3	2	0.05777536821180084	0.23110147284720337
hsa01100	991	155	23	24	3	0.735508097225723	0.7742190497112874
hsa01232	991	155	23	4	3	0.01048969672758747	0.046620874344833196
hsa01523	991	155	23	3	1	0.3844763711936387	0.4523251425807514
hsa01524	991	155	23	2	1	0.2755760368663594	0.39368005266622774
hsa03030	991	155	23	4	3	0.01048969672758747	0.046620874344833196
hsa03410	991	155	23	1	1	0.14838709677419354	0.31239388794567063
hsa03450	991	155	23	1	1	0.14838709677419354	0.31239388794567063
hsa03460	991	155	23	1	1	0.14838709677419354	0.31239388794567063
hsa04010	991	155	23	2	1	0.2755760368663594	0.39368005266622774
hsa04068	991	155	23	4	2	0.10506103969601421	0.3001743991314692
hsa04110	991	155	23	14	11	1.791241890864951e-08	7.164967563459804e-07
hsa04114	991	155	23	7	6	3.6506788030975535e-05	0.0007301357606195107
hsa04115	991	155	23	4	4	0.0003828356469922434	0.005104475293229912
hsa04120	991	155	23	4	2	0.10506103969601421	0.3001743991314692
hsa04141	991	155	23	6	1	0.6250819617247498	0.6945355130274998
hsa04152	991	155	23	3	1	0.3844763711936387	0.4523251425807514
hsa04210	991	155	23	2	1	0.2755760368663594	0.39368005266622774
hsa04215	991	155	23	2	1	0.2755760368663594	0.39368005266622774
hsa04218	991	155	23	7	5	0.000819171975849148	0.006553375806793184
hsa04390	991	155	23	1	1	0.14838709677419354	0.31239388794567063
hsa04512	991	155	23	2	1	0.2755760368663594	0.39368005266622774
hsa04540	991	155	23	3	1	0.3844763711936387	0.4523251425807514
hsa04914	991	155	23	7	5	0.000819171975849148	0.006553375806793184
hsa05161	991	155	23	8	2	0.33806190358205224	0.45074920477606967
hsa05165	991	155	23	10	1	0.8097058154382567	0.8304675030135966
hsa05166	991	155	23	7	4	0.009744301310617782	0.046620874344833196
hsa05169	991	155	23	11	1	0.8398904102308091	0.8398904102308091
hsa05170	991	155	23	7	3	0.06731138551987549	0.24476867461772903
hsa05200	991	155	23	9	2	0.3970524021026222	0.45377417383156826
hsa05202	991	155	23	8	1	0.7322256891513156	0.7742190497112874
hsa05203	991	155	23	13	3	0.2989218443706957	0.41230599223544234
hsa05206	991	155	23	4	2	0.10506103969601421	0.3001743991314692
hsa05207	991	155	23	5	2	0.15934039769113775	0.3186807953822755
hsa05210	991	155	23	2	1	0.2755760368663594	0.39368005266622774
hsa05221	991	155	23	3	1	0.3844763711936387	0.4523251425807514
hsa00512	55454	155	13	1	1	0.08387096774193549	0.22365591397849463
hsa00532	55454	155	13	2	2	0.006535400083787181	0.15684960201089237
hsa00600	55454	155	13	1	1	0.08387096774193549	0.22365591397849463
hsa00770	55454	155	13	1	1	0.08387096774193549	0.22365591397849463
hsa01100	55454	155	13	24	4	0.11991042803153075	0.2877850272756738
hsa04060	55454	155	13	3	1	0.2324765683399459	0.37196250934391345
hsa04061	55454	155	13	1	1	0.08387096774193549	0.22365591397849463
hsa04114	55454	155	13	7	1	0.4652547415900081	0.531719704674295
hsa04120	55454	155	13	4	1	0.2981200197319242	0.44718002959788633
hsa04141	55454	155	13	6	1	0.41413938600670025	0.531719704674295
