gene1	gene2	correlation
9582	11119	0.304335
9582	11130	0.16534
9582	11274	0.35619
9582	22885	0.207215
9582	22895	0.205952
9582	22936	0.318922
9582	22974	0.135516
9582	23231	0.253992
9582	23347	0.280794
9582	23389	0.226506
9582	23495	0.095224
9582	23531	0.280951
9582	23586	0.266719
9582	24138	0.353847
9582	25832	0.21039
9582	28834	0.005901
9582	29028	0.176409
9582	29089	0.08417
9582	29126	0.228463
9582	29952	-0.19438
9582	51053	0.177566
9582	51191	0.343728
9582	51203	0.154507
9582	51237	0.080812
9582	51303	0.208046
9582	51439	0.328538
9582	51513	0.183123
9582	51659	0.062794
9582	51673	-0.135607
9582	54407	0.192012
9582	54464	0.31534
9582	54625	0.290033
9582	54739	0.333752
9582	54809	0.335067
9582	54855	0.271093
9582	54877	0.337249
9582	54900	0.240432
9582	54979	0.21955
9582	55008	0.327521
9582	55165	0.169316
9582	55196	0.236816
9582	55350	0.315689
9582	55355	0.18354
9582	55454	0.270347
9582	55507	0.235837
9582	55601	0.375093
9582	55789	0.151089
9582	55790	0.109296
9582	57162	0.23213
9582	57674	0.324492
9582	64105	0.053892
9582	64108	0.299681
9582	64135	0.318018
9582	64151	0.23287
9582	64407	0.319512
9582	65244	0.245923
9582	79056	0.184025
9582	79598	0.210091
9582	79682	0.17967
9582	79801	0.261755
9582	79971	0.108891
9582	80267	0.254385
9582	80315	0.280271
9582	80830	0.312497
9582	81027	0.288197
9582	81030	0.312728
9582	81567	0.187898
9582	81618	0.07885
9582	83540	0.13352
9582	83666	0.337085
9582	84057	0.099973
9582	84174	0.239639
9582	84333	0.290674
9582	85363	0.314638
9582	90355	0.168779
9582	90701	0.18513
9582	91319	0.099856
9582	91543	0.330925
9582	92906	0.286912
9582	93100	-0.185012
9582	94240	0.364871
9582	113130	0.076443
9582	114908	0.327296
9582	115361	0.148398
9582	115362	0.199872
9582	116071	0.288959
9582	120892	0.241169
9582	122509	0.148661
9582	129607	0.353241
9582	130589	0.28061
9582	135112	0.337807
9582	140609	0.230026
9582	147339	0.310914
9582	147807	-0.26447
9582	151636	0.295841
9582	153222	0.210705
9582	162394	0.287551
9582	219285	0.329345
9582	219537	0.330299
9582	219988	0.309358
9582	254225	0.295728
9582	257019	0.294848
9582	348262	-0.26263
9582	374291	-0.183356
9582	375298	-0.294883
9582	387882	0.20495
9582	440068	0.325692
9582	441864	-0.058065
9582	444882	0.176782
9582	445815	0.331328
9582	494143	0.242319
9582	728358	-0.093899
9582	100132406	0.2396
9582	100133941	-0.120842
9582	100169751	-0.345565
9582	100169753	-0.345565
9582	100169754	-0.345565
9582	100169755	-0.345565
9582	100169756	-0.345565
9582	100169757	-0.345565
9582	100169758	-0.345565
9582	100169759	-0.345565
9582	100169760	-0.047032
9582	100169761	-0.345565
9582	100169762	-0.345565
9582	100169763	-0.345565
9582	100169764	-0.345565
9582	100169765	-0.345565
9582	100169766	-0.345565
9582	100169767	-0.345565
9582	100169768	-0.345565
9582	100423062	0.059654
9582	100820829	0.346389
9582	100913187	0.097739
9582	101060226	0.169302
9582	109864272	-0.155423
9663	9663	1.0
9663	9697	0.630265
9663	9768	0.05424
9663	9787	0.257303
9663	10024	-0.154005
9663	10321	0.06937
9663	10346	0.579191
9663	10384	0.519075
9663	10403	0.475379
9663	10561	0.197846
9663	10562	-0.028468
9663	10615	0.321163
9663	10964	0.234724
9663	11004	0.08497
9663	11065	0.231145
9663	11119	0.588138
9663	11130	0.190461
9663	11274	0.154079
9663	22885	0.446522
9663	22895	0.308398
9663	22936	0.478291
9663	22974	0.210557
9663	23231	0.500661
9663	23347	0.831424
9663	23389	0.856614
9663	23495	0.046038
9663	23531	0.61493
9663	23586	0.496698
9663	24138	0.392104
9663	25832	0.83036
9663	28834	-0.047022
9663	29028	0.613333
9663	29089	0.003563
9663	29126	0.356205
9663	29952	-0.385176
9663	51053	0.021923
9663	51191	0.208368
9663	51203	0.375441
9663	51237	0.0036
9663	51303	0.152372
9663	51439	0.72515
9663	51513	0.000548
9663	51659	-0.090346
9663	51673	-0.06334
9663	54407	0.755359
9663	54464	0.72688
9663	54625	0.542111
9663	54739	0.293671
9663	54809	0.675339
9663	54855	0.352853
9663	54877	0.570803
9663	54900	0.579371
9663	54979	0.086152
9663	55008	0.174946
9663	55165	0.368991
9663	55196	0.863764
9663	55350	0.523819
9663	55355	0.238524
9663	55454	0.618633
9663	55507	0.161647
9663	55601	0.396963
9663	55789	0.34922
9663	55790	0.50003
9663	57162	0.715602
9663	57674	0.60464
9663	64105	0.466246
9663	64108	0.138547
9663	64135	0.38789
9663	64151	0.222431
9663	64407	0.720386
9663	65244	0.413838
9663	79056	0.716942
9663	79598	0.767022
9663	79682	0.266513
9663	79801	0.411979
9663	79971	0.633662
9663	80267	0.86527
9663	80315	0.73401
9663	80830	0.481315
9663	81027	0.728695
9663	81030	0.270171
9663	81567	0.325882
9663	81618	0.12496
9663	83540	0.203487
9663	83666	0.580943
9663	84057	-0.060056
9663	84174	0.412727
9663	84333	0.675952
9663	85363	0.595762
9663	90355	0.26429
9663	90701	0.135139
9663	91319	0.010026
9663	91543	0.174773
9663	92906	0.732432
9663	93100	-0.542522
9663	94240	0.309877
9663	113130	-0.009531
9663	114908	0.527968
9663	115361	0.464278
9663	115362	0.439113
9663	116071	0.107949
9663	120892	0.847625
9663	122509	-0.265644
9663	129607	0.252667
9663	130589	0.336068
9663	135112	0.386978
9663	140609	0.814582
9663	147339	0.666684
9663	147807	-0.523325
9663	151636	0.566591
9663	153222	0.735185
9663	162394	0.452359
9663	219285	0.572695
9663	219537	0.294175
9663	219988	0.741444
9663	254225	0.830093
9663	257019	0.428006
9663	348262	-0.578678
9663	374291	-0.501665
9663	375298	-0.651473
9663	387882	0.419448
9663	440068	0.330749
9663	441864	0.073355
9663	444882	0.806741
9663	445815	0.588265
9663	494143	0.426915
9663	728358	-0.178814
9663	100132406	0.854432
9663	100133941	0.0126
9663	100169751	-0.31281
9663	100169753	-0.31281
9663	100169754	-0.31281
9663	100169755	-0.31281
9663	100169756	-0.31281
9663	100169757	-0.31281
9663	100169758	-0.31281
9663	100169759	-0.31281
9663	100169760	-0.104206
9663	100169761	-0.31281
9663	100169762	-0.31281
9663	100169763	-0.31281
9663	100169764	-0.31281
9663	100169765	-0.31281
9663	100169766	-0.31281
9663	100169767	-0.31281
9663	100169768	-0.31281
9663	100423062	0.022515
9663	100820829	0.339272
9663	100913187	0.660249
9663	101060226	0.799269
9663	109864272	-0.280725
9697	9697	1.0
9697	9768	0.40424
9697	9787	0.612974
9697	10024	0.273272
9697	10321	0.039178
9697	10346	0.367251
9697	10384	0.594721
9697	10403	0.67503
9697	10561	0.233217
9697	10562	-0.11416
9697	10615	0.747248
9697	10964	0.265737
9697	11004	0.517465
9697	11065	0.47171
9697	11119	0.596327
9697	11130	0.665258
9697	11274	0.250701
9697	22885	0.5193
9697	22895	0.192985
9697	22936	0.747219
9697	22974	0.575885
9697	23231	0.845101
9697	23347	0.551473
9697	23389	0.632603
9697	23495	0.613865
9697	23531	0.653648
9697	23586	0.306389
9697	24138	0.280332
9697	25832	0.612261
9697	28834	0.411722
9697	29028	0.807652
9697	29089	0.508842
9697	29126	0.080837
9697	29952	0.030825
9697	51053	0.562711
9697	51191	0.15832
9697	51203	0.675763
9697	51237	0.539518
9697	51303	0.728812
9697	51439	0.430963
9697	51513	-0.036433
9697	51659	0.385802
9697	51673	0.167207
9697	54407	0.464423
9697	54464	0.560443
9697	54625	0.420007
9697	54739	0.342186
9697	54809	0.520632
9697	54855	0.80199
9697	54877	0.476719
9697	54900	0.933613
9697	54979	0.637947
9697	55008	0.199042
9697	55165	0.643127
9697	55196	0.554068
9697	55350	0.289257
9697	55355	0.611967
9697	55454	0.363097
9697	55507	0.726497
9697	55601	0.345673
9697	55789	0.657529
9697	55790	0.271095
9697	57162	0.408583
9697	57674	0.511633
9697	64105	0.654823
9697	64108	0.18255
9697	64135	0.339104
9697	64151	0.642187
9697	64407	0.420922
9697	65244	0.908491
9697	79056	0.424252
9697	79598	0.607074
9697	79682	0.541757
9697	79801	0.806015
9697	79971	0.393697
9697	80267	0.700755
9697	80315	0.471747
9697	80830	0.420556
9697	81027	0.724087
9697	81030	0.32996
9697	81567	0.792432
9697	81618	0.680184
9697	83540	0.560325
9697	83666	0.352571
9697	84057	0.331147
9697	84174	0.603698
9697	84333	0.644708
9697	85363	0.440255
9697	90355	0.079363
9697	90701	0.747408
9697	91319	0.563962
9697	91543	0.16109
9697	92906	0.562773
9697	93100	-0.271254
9697	94240	0.304028
9697	113130	0.463302
9697	114908	0.457833
9697	115361	0.440397
9697	115362	0.346801
9697	116071	0.084163
9697	120892	0.537857
9697	122509	0.34917
9697	129607	0.222844
9697	130589	0.342524
9697	135112	0.355954
9697	140609	0.512545
9697	147339	0.398794
9697	147807	-0.230631
9697	151636	0.400192
9697	153222	0.416019
9697	162394	0.512143
9697	219285	0.467879
9697	219537	0.261822
9697	219988	0.539825
9697	254225	0.654706
9697	257019	0.448224
9697	348262	-0.271491
9697	374291	-0.111988
9697	375298	-0.53938
9697	387882	0.683455
9697	440068	0.213824
9697	441864	0.009581
9697	444882	0.678143
9697	445815	0.88497
9697	494143	0.833693
9697	728358	-0.164709
9697	100132406	0.653064
9697	100133941	-0.067243
9697	100169751	-0.231119
9697	100169753	-0.231119
9697	100169754	-0.231119
9697	100169755	-0.231119
9697	100169756	-0.231119
9697	100169757	-0.231119
9697	100169758	-0.231119
9697	100169759	-0.231119
9697	100169760	-0.039387
9697	100169761	-0.231119
9697	100169762	-0.231119
9697	100169763	-0.231119
9697	100169764	-0.231119
9697	100169765	-0.231119
9697	100169766	-0.231119
9697	100169767	-0.231119
9697	100169768	-0.231119
9697	100423062	0.533494
9697	100820829	0.495887
9697	100913187	0.418302
9697	101060226	0.639847
9697	109864272	-0.106328
9768	9768	1.0
9768	9787	0.88017
9768	10024	0.826441
9768	10321	0.54506
9768	10346	0.029644
9768	10384	0.009752
9768	10403	0.528415
9768	10561	0.021806
9768	10562	0.38253
9768	10615	0.823059
9768	10964	0.003928
9768	11004	0.914331
9768	11065	0.845727
9768	11119	0.134013
9768	11130	0.893431
9768	11274	-0.069424
9768	22885	0.298423
9768	22895	0.226384
9768	22936	0.538937
9768	22974	0.891396
9768	23231	0.3367
9768	23347	-0.030578
9768	23389	0.062097
9768	23495	0.506802
9768	23531	0.236377
9768	23586	-0.186842
9768	24138	-0.086705
9768	25832	-0.032098
9768	28834	0.420265
9768	29028	0.569654
9768	29089	0.827819
9768	29126	-0.1488
9768	29952	0.022559
9768	51053	0.83197
9768	51191	-0.065915
9768	51203	0.849624
9768	51237	0.586565
9768	51303	0.526244
9768	51439	0.003864
9768	51513	-0.193181
9768	51659	0.880513
9768	51673	-0.253967
9768	54407	0.093588
9768	54464	0.02905
9768	54625	-0.101278
9768	54739	-0.036568
9768	54809	-0.101493
9768	54855	0.658283
9768	54877	0.043489
9768	54900	0.321482
9768	54979	0.52728
9768	55008	-0.171754
9768	55165	0.801241
9768	55196	0.031916
9768	55350	-0.110505
9768	55355	0.896554
9768	55454	0.174438
9768	55507	0.620024
9768	55601	-0.007633
9768	55789	0.858467
9768	55790	0.248085
9768	57162	0.056582
9768	57674	-0.078927
9768	64105	0.494816
9768	64108	-0.035937
9768	64135	-0.121639
9768	64151	0.89274
9768	64407	0.126873
9768	65244	0.565008
9768	79056	0.034604
9768	79598	0.175443
9768	79682	0.767821
9768	79801	0.763032
9768	79971	-0.041591
9768	80267	0.130591
9768	80315	0.061623
9768	80830	-0.003125
9768	81027	0.235726
9768	81030	0.016993
9768	81567	0.626402
9768	81618	0.626714
9768	83540	0.872475
9768	83666	-0.071263
9768	84057	0.87946
9768	84174	0.264422
9768	84333	0.058725
9768	85363	-0.10661
9768	90355	0.325559
9768	90701	0.555969
9768	91319	0.564544
9768	91543	-0.003908
9768	92906	0.199838
9768	93100	0.040397
9768	94240	0.133128
9768	113130	0.913759
9768	114908	-0.018486
9768	115361	0.001093
9768	115362	0.107436
9768	116071	0.048136
9768	120892	0.068346
9768	122509	0.630344
9768	129607	-0.015798
9768	130589	-0.028339
9768	135112	-0.005268
9768	140609	0.082725
9768	147339	0.11668
9768	147807	0.045652
9768	151636	-0.155752
9768	153222	0.050756
9768	162394	-0.062451
9768	219285	-0.050042
9768	219537	0.00871
9768	219988	0.013453
9768	254225	0.040172
9768	257019	0.222445
9768	348262	0.030175
9768	374291	0.062405
9768	375298	-0.179759
9768	387882	0.340572
9768	440068	-0.014758
9768	441864	0.462245
9768	444882	0.07406
9768	445815	0.26836
9768	494143	0.63117
9768	728358	0.486848
9768	100132406	-0.005266
9768	100133941	0.534571
9768	100169751	0.206938
9768	100169753	0.206938
9768	100169754	0.206938
9768	100169755	0.206938
9768	100169756	0.206938
9768	100169757	0.206938
9768	100169758	0.206938
9768	100169759	0.206938
9768	100169760	0.033476
9768	100169761	0.206938
9768	100169762	0.206938
9768	100169763	0.206938
9768	100169764	0.206938
9768	100169765	0.206938
9768	100169766	0.206938
9768	100169767	0.206938
9768	100169768	0.206938
9768	100423062	0.538695
9768	100820829	0.309795
9768	100913187	0.047677
9768	101060226	0.003955
9768	109864272	0.046313
9787	9787	1.0
9787	10024	0.798599
9787	10321	0.450638
9787	10346	0.182958
9787	10384	0.127898
9787	10403	0.633248
9787	10561	0.075633
9787	10562	0.308727
9787	10615	0.922122
9787	10964	0.070773
9787	11004	0.921178
9787	11065	0.842434
9787	11119	0.222977
9787	11130	0.934663
9787	11274	0.010709
9787	22885	0.335829
9787	22895	0.267981
9787	22936	0.659756
9787	22974	0.931252
9787	23231	0.56729
9787	23347	0.146696
9787	23389	0.250865
9787	23495	0.509279
9787	23531	0.316373
9787	23586	-0.042021
9787	24138	0.017802
9787	25832	0.143783
9787	28834	0.408478
9787	29028	0.71151
9787	29089	0.860231
9787	29126	0.006322
9787	29952	-0.10211
9787	51053	0.786292
9787	51191	-0.02846
9787	51203	0.911022
9787	51237	0.571663
9787	51303	0.543616
9787	51439	0.137184
9787	51513	-0.194241
9787	51659	0.777719
9787	51673	-0.213249
9787	54407	0.271108
9787	54464	0.233562
9787	54625	0.05121
9787	54739	0.054288
9787	54809	0.13771
9787	54855	0.744397
9787	54877	0.150665
9787	54900	0.533396
9787	54979	0.58929
9787	55008	-0.11065
9787	55165	0.932456
9787	55196	0.218752
9787	55350	-0.067408
9787	55355	0.933804
9787	55454	0.312702
9787	55507	0.708061
9787	55601	0.124138
9787	55789	0.952596
9787	55790	0.304841
9787	57162	0.140221
9787	57674	0.086879
9787	64105	0.595332
9787	64108	0.051835
9787	64135	-0.002817
9787	64151	0.96191
9787	64407	0.296452
9787	65244	0.681932
9787	79056	0.171458
9787	79598	0.364048
9787	79682	0.789981
9787	79801	0.894116
9787	79971	0.100348
9787	80267	0.369563
9787	80315	0.238738
9787	80830	0.146
9787	81027	0.397807
9787	81030	0.053529
9787	81567	0.712816
9787	81618	0.626269
9787	83540	0.939152
9787	83666	0.094004
9787	84057	0.781527
9787	84174	0.294562
9787	84333	0.239077
9787	85363	0.054238
9787	90355	0.309511
9787	90701	0.631763
9787	91319	0.575951
9787	91543	0.033091
9787	92906	0.369088
9787	93100	-0.08531
9787	94240	0.188809
9787	113130	0.850307
9787	114908	0.142513
9787	115361	0.13145
9787	115362	0.201046
9787	116071	0.059833
9787	120892	0.260623
9787	122509	0.520174
9787	129607	0.045461
9787	130589	0.04174
9787	135112	0.143256
9787	140609	0.263302
9787	147339	0.242201
9787	147807	-0.100974
9787	151636	0.008786
9787	153222	0.14712
9787	162394	0.117778
9787	219285	0.163924
9787	219537	0.069307
9787	219988	0.180623
9787	254225	0.259544
9787	257019	0.256641
9787	348262	-0.146926
9787	374291	-0.086272
9787	375298	-0.385427
9787	387882	0.397792
9787	440068	0.088312
9787	441864	0.378397
9787	444882	0.251495
9787	445815	0.462767
9787	494143	0.754598
9787	728358	0.328293
9787	100132406	0.204815
9787	100133941	0.414353
9787	100169751	0.106197
9787	100169753	0.106197
9787	100169754	0.106197
9787	100169755	0.106197
9787	100169756	0.106197
9787	100169757	0.106197
9787	100169758	0.106197
9787	100169759	0.106197
9787	100169760	0.011614
9787	100169761	0.106197
9787	100169762	0.106197
9787	100169763	0.106197
9787	100169764	0.106197
9787	100169765	0.106197
9787	100169766	0.106197
9787	100169767	0.106197
9787	100169768	0.106197
9787	100423062	0.543583
9787	100820829	0.348695
9787	100913187	0.150732
9787	101060226	0.196914
9787	109864272	-0.035482
10024	10024	1.0
10024	10321	0.517353
10024	10346	-0.104972
10024	10384	-0.15493
10024	10403	0.390624
10024	10561	-0.000977
10024	10562	0.399733
10024	10615	0.718957
10024	10964	-0.02182
10024	11004	0.859843
10024	11065	0.716736
10024	11119	-0.079277
10024	11130	0.797648
10024	11274	-0.011526
10024	22885	0.107427
10024	22895	0.202216
10024	22936	0.377378
10024	22974	0.814175
10024	23231	0.283226
10024	23347	-0.264623
10024	23389	-0.164464
10024	23495	0.420575
10024	23531	-0.001075
10024	23586	-0.289729
10024	24138	-0.174112
10024	25832	-0.242181
10024	28834	0.405315
10024	29028	0.369293
10024	29089	0.79251
10024	29126	-0.205117
10024	29952	0.14506
10024	51053	0.734429
10024	51191	-0.105764
10024	51203	0.701598
10024	51237	0.567018
10024	51303	0.430846
10024	51439	-0.231268
10024	51513	-0.13621
10024	51659	0.778838
10024	51673	-0.26657
10024	54407	-0.120948
10024	54464	-0.142168
10024	54625	-0.217387
10024	54739	-0.090922
10024	54809	-0.200405
10024	54855	0.535497
10024	54877	-0.098333
10024	54900	0.222687
10024	54979	0.510872
10024	55008	-0.145763
10024	55165	0.691317
10024	55196	-0.215352
10024	55350	-0.294965
10024	55355	0.812816
10024	55454	0.022402
10024	55507	0.578952
10024	55601	-0.065782
10024	55789	0.709785
10024	55790	0.115239
10024	57162	-0.218656
10024	57674	-0.188162
10024	64105	0.312509
10024	64108	-0.010538
10024	64135	-0.188399
10024	64151	0.78285
10024	64407	-0.038429
10024	65244	0.438798
10024	79056	-0.201104
10024	79598	-0.000923
10024	79682	0.596442
10024	79801	0.624065
10024	79971	-0.1841
10024	80267	-0.080172
10024	80315	-0.132018
10024	80830	-0.120337
10024	81027	0.039202
10024	81030	-0.049459
10024	81567	0.52163
10024	81618	0.553872
10024	83540	0.792341
10024	83666	-0.202632
10024	84057	0.75598
10024	84174	0.109495
10024	84333	-0.137892
10024	85363	-0.210824
10024	90355	0.242823
10024	90701	0.513967
10024	91319	0.591497
10024	91543	-0.019321
10024	92906	0.038124
10024	93100	0.32436
10024	94240	0.046507
10024	113130	0.845734
10024	114908	-0.122354
10024	115361	-0.114756
10024	115362	-0.045904
10024	116071	0.043923
10024	120892	-0.162374
10024	122509	0.653577
10024	129607	-0.04136
10024	130589	-0.060543
10024	135112	-0.049053
10024	140609	-0.161418
10024	147339	-0.098123
10024	147807	0.221843
10024	151636	-0.280815
10024	153222	-0.233439
10024	162394	-0.101076
10024	219285	-0.142252
10024	219537	-0.048054
10024	219988	-0.166674
10024	254225	-0.14417
10024	257019	0.072675
10024	348262	0.23142
10024	374291	0.221414
10024	375298	-0.081379
10024	387882	0.147926
10024	440068	-0.108925
10024	441864	0.404731
10024	444882	-0.145912
10024	445815	0.152084
10024	494143	0.488223
10024	728358	0.52225
10024	100132406	-0.193879
10024	100133941	0.484401
10024	100169751	0.190502
10024	100169753	0.190502
10024	100169754	0.190502
10024	100169755	0.190502
10024	100169756	0.190502
10024	100169757	0.190502
10024	100169758	0.190502
10024	100169759	0.190502
10024	100169760	0.016189
10024	100169761	0.190502
10024	100169762	0.190502
10024	100169763	0.190502
10024	100169764	0.190502
10024	100169765	0.190502
10024	100169766	0.190502
10024	100169767	0.190502
10024	100169768	0.190502
10024	100423062	0.511413
10024	100820829	0.19855
10024	100913187	-0.107904
10024	101060226	-0.172565
10024	109864272	0.116191
10321	10321	1.0
10321	10346	-0.046909
10321	10384	-0.224151
10321	10403	0.137692
10321	10561	-0.069509
10321	10562	0.766144
10321	10615	0.419976
10321	10964	-0.075913
10321	11004	0.532961
10321	11065	0.501268
10321	11119	-0.102871
10321	11130	0.377669
10321	11274	-0.121934
10321	22885	0.222312
10321	22895	0.263077
10321	22936	0.145226
10321	22974	0.549015
10321	23231	-0.020162
10321	23347	-0.096801
10321	23389	0.014631
10321	23495	0.031312
10321	23531	0.00044
10321	23586	-0.183644
10321	24138	-0.138061
10321	25832	-0.057735
10321	28834	0.10626
10321	29028	0.272687
10321	29089	0.379026
10321	29126	-0.102059
10321	29952	-0.153067
10321	51053	0.304523
10321	51191	-0.100277
10321	51203	0.53085
10321	51237	0.155834
10321	51303	0.017415
10321	51439	-0.027433
10321	51513	-0.232062
10321	51659	0.438568
10321	51673	-0.31316
10321	54407	0.029034
10321	54464	-0.076073
10321	54625	-0.144123
10321	54739	-0.150701
10321	54809	-0.161576
10321	54855	0.22872
10321	54877	-0.049895
10321	54900	-0.077568
10321	54979	-0.035515
10321	55008	-0.176162
10321	55165	0.407965
10321	55196	-0.010352
10321	55350	-0.160538
10321	55355	0.513625
10321	55454	0.160648
10321	55507	0.10343
10321	55601	-0.118014
10321	55789	0.421775
10321	55790	0.232624
10321	57162	0.0267
10321	57674	-0.126526
10321	64105	0.194634
10321	64108	-0.145039
10321	64135	-0.179212
10321	64151	0.458819
10321	64407	0.048212
10321	65244	0.07561
10321	79056	-0.056601
10321	79598	0.046235
10321	79682	0.375276
10321	79801	0.293688
10321	79971	-0.048364
10321	80267	0.007347
10321	80315	0.036398
10321	80830	-0.142962
10321	81027	0.099046
10321	81030	-0.095382
10321	81567	0.175208
10321	81618	0.13935
10321	83540	0.461477
10321	83666	-0.107304
10321	84057	0.432294
10321	84174	0.028048
10321	84333	-0.156353
10321	85363	-0.123989
10321	90355	0.285787
10321	90701	-0.002339
10321	91319	0.123375
10321	91543	-0.068028
10321	92906	0.091132
10321	93100	0.102548
10321	94240	-0.017427
10321	113130	0.501896
10321	114908	-0.105315
10321	115361	-0.128444
10321	115362	-0.077644
10321	116071	-0.077551
10321	120892	0.025212
10321	122509	0.228477
10321	129607	-0.077443
10321	130589	-0.121054
10321	135112	-0.003713
10321	140609	-0.028717
10321	147339	0.033381
10321	147807	-0.04458
10321	151636	-0.188352
10321	153222	-0.010343
10321	162394	-0.150871
10321	219285	-0.113883
10321	219537	-0.055577
10321	219988	-0.007174
10321	254225	-0.031799
10321	257019	0.084365
10321	348262	-0.083168
10321	374291	-0.129489
10321	375298	-0.1796
10321	387882	-0.062314
10321	440068	-0.058575
10321	441864	0.798874
10321	444882	-0.038861
10321	445815	-0.069751
10321	494143	0.083031
10321	728358	0.842695
10321	100132406	-0.057889
10321	100133941	0.839349
10321	100169751	0.1459
10321	100169753	0.1459
10321	100169754	0.1459
10321	100169755	0.1459
10321	100169756	0.1459
10321	100169757	0.1459
10321	100169758	0.1459
10321	100169759	0.1459
10321	100169760	-0.030803
10321	100169761	0.1459
10321	100169762	0.1459
10321	100169763	0.1459
10321	100169764	0.1459
10321	100169765	0.1459
10321	100169766	0.1459
10321	100169767	0.1459
10321	100169768	0.1459
10321	100423062	0.16876
10321	100820829	0.085277
10321	100913187	0.066623
10321	101060226	-0.008335
10321	109864272	-0.145171
10346	10346	1.0
10346	10384	0.574596
10346	10403	0.450837
10346	10561	0.734818
10346	10562	0.009592
10346	10615	0.170205
10346	10964	0.714748
10346	11004	0.036752
10346	11065	0.147359
10346	11119	0.718024
10346	11130	0.118316
10346	11274	0.600583
10346	22885	0.353688
10346	22895	0.345798
10346	22936	0.495152
10346	22974	0.123955
10346	23231	0.33819
10346	23347	0.830699
10346	23389	0.677371
10346	23495	-0.127078
10346	23531	0.485037
10346	23586	0.818696
10346	24138	0.848504
10346	25832	0.688308
10346	28834	-0.159921
10346	29028	0.408407
10346	29089	-0.056287
10346	29126	0.735587
10346	29952	-0.489439
10346	51053	0.070833
10346	51191	0.738549
10346	51203	0.261988
10346	51237	-0.120559
10346	51303	0.042072
10346	51439	0.880823
10346	51513	0.511168
10346	51659	-0.135738
10346	51673	-0.346946
10346	54407	0.716313
10346	54464	0.883847
10346	54625	0.817667
10346	54739	0.706298
10346	54809	0.873911
10346	54855	0.160284
10346	54877	0.847547
10346	54900	0.357763
10346	54979	0.074257
10346	55008	0.593552
10346	55165	0.344179
10346	55196	0.719543
10346	55350	0.627815
10346	55355	0.132625
10346	55454	0.716912
10346	55507	0.095123
10346	55601	0.849055
10346	55789	0.227694
10346	55790	0.436342
10346	57162	0.683068
10346	57674	0.830957
10346	64105	0.174753
10346	64108	0.658559
10346	64135	0.762993
10346	64151	0.175925
10346	64407	0.748677
10346	65244	0.241281
10346	79056	0.661395
10346	79598	0.596342
10346	79682	0.180286
10346	79801	0.299058
10346	79971	0.355603
10346	80267	0.738921
10346	80315	0.769672
10346	80830	0.855533
10346	81027	0.569458
10346	81030	0.672087
10346	81567	0.164453
10346	81618	-0.102968
10346	83540	0.135718
10346	83666	0.939332
10346	84057	-0.082311
10346	84174	0.340059
10346	84333	0.752742
10346	85363	0.849931
10346	90355	0.325423
10346	90701	0.036232
10346	91319	-0.121057
10346	91543	0.697667
10346	92906	0.820811
10346	93100	-0.488747
10346	94240	0.800566
10346	113130	-0.024854
10346	114908	0.802102
10346	115361	0.603403
10346	115362	0.729393
10346	116071	0.656132
10346	120892	0.793438
10346	122509	-0.141126
10346	129607	0.767339
10346	130589	0.572585
10346	135112	0.786826
10346	140609	0.756175
10346	147339	0.848361
10346	147807	-0.519489
10346	151636	0.860819
10346	153222	0.721546
10346	162394	0.59365
10346	219285	0.881007
10346	219537	0.698241
10346	219988	0.870283
10346	254225	0.760444
10346	257019	0.411545
10346	348262	-0.589945
10346	374291	-0.513068
10346	375298	-0.535734
10346	387882	0.288531
10346	440068	0.760281
10346	441864	-0.079065
10346	444882	0.601495
10346	445815	0.518603
10346	494143	0.249866
10346	728358	-0.282177
10346	100132406	0.690276
10346	100133941	-0.140017
10346	100169751	-0.407761
10346	100169753	-0.407761
10346	100169754	-0.407761
10346	100169755	-0.407761
10346	100169756	-0.407761
10346	100169757	-0.407761
10346	100169758	-0.407761
10346	100169759	-0.407761
10346	100169760	-0.007687
10346	100169761	-0.407761
10346	100169762	-0.407761
10346	100169763	-0.407761
10346	100169764	-0.407761
10346	100169765	-0.407761
10346	100169766	-0.407761
10346	100169767	-0.407761
10346	100169768	-0.407761
10346	100423062	-0.120292
10346	100820829	0.231746
10346	100913187	0.748998
10346	101060226	0.64929
10346	109864272	-0.29347
10384	10384	1.0
10384	10403	0.644434
10384	10561	0.684386
10384	10562	-0.336453
10384	10615	0.272719
10384	10964	0.713868
10384	11004	0.099058
10384	11065	0.071633
10384	11119	0.921263
10384	11130	0.225952
10384	11274	0.682469
10384	22885	0.294197
10384	22895	0.099397
10384	22936	0.299274
10384	22974	0.146893
10384	23231	0.453475
10384	23347	0.643426
10384	23389	0.452706
10384	23495	0.195078
10384	23531	0.550343
10384	23586	0.775144
10384	24138	0.714173
10384	25832	0.572816
10384	28834	0.104802
10384	29028	0.480814
10384	29089	0.152617
10384	29126	0.399101
10384	29952	0.161056
10384	51053	0.229675
10384	51191	0.655446
10384	51203	0.261972
10384	51237	0.109526
10384	51303	0.425491
10384	51439	0.591155
10384	51513	0.603963
10384	51659	0.048587
10384	51673	0.336249
10384	54407	0.337537
10384	54464	0.640892
10384	54625	0.820921
10384	54739	0.801768
10384	54809	0.754399
10384	54855	0.319292
10384	54877	0.752103
10384	54900	0.648126
10384	54979	0.303034
10384	55008	0.699395
10384	55165	0.248405
10384	55196	0.484028
10384	55350	0.562423
10384	55355	0.143138
10384	55454	0.110495
10384	55507	0.227082
10384	55601	0.7435
10384	55789	0.196003
